image	annotation	label_x	label_y	method	valid_response	label
pineapple/pineapple_07s.jpg	table	table			True	table
blackberry/blackberry_07s.jpg	plant	plant			True	plant
viewfinder/viewfinder_07s.jpg	scale	scale			True	scale
cardigan/cardigan_07s.jpg	dress form		mannequin	manual	True	mannequin
asparagus/asparagus_07s.jpg	ne		wood	manual	True	wood
cashew/cashew_07s.jpg	bowl	bowl			True	bowl
headlamp/headlamp_07s.jpg	hands	hand			True	hand
couch/couch_07s.jpg	picture 		frame	manual	True	frame
towel/towel_07s.jpg	colors		INVALID	manual	True	INVALID
beachball/beachball_07s.jpg	arms	arm			True	arm
oyster/oyster_07s.jpg	land		INVALID	manual	True	INVALID
bagel/bagel_07s.jpg	poppy seeds 		plate	manual	True	plate
pocketknife/pocketknife_07s.jpg	picture frame		photograph	manual	True	photograph
grape/grape_07s.jpg	vines		branch	manual	True	branch
burrito/burrito_07s.jpg	plate 	plate			True	plate
scorpion/scorpion_07s.jpg	claws		INVALID	manual	True	INVALID
coverall/coverall_07s.jpg	bucket	bucket			True	bucket
sock/sock_07s.jpg	floor		wood	manual	True	wood
mosquito_net/mosquito_net_07s.jpg	mosquito net	mosquito_net			True	mosquito_net
smoke_alarm/smoke_alarm_07s.jpg	wire	wire			True	wire
wheat/wheat_07s.jpg	clouds	cloud			True	cloud
mandolin/mandolin_07s.jpg	granite	granite			True	granite
sprinkler/sprinkler_07s.jpg	grass	grass			True	grass
raft/raft_07s.jpg	trees	tree			True	tree
butterfly/butterfly_07s.jpg	flower	flower			True	flower
cauliflower/cauliflower_07s.jpg	leaves		leaf	manual	True	leaf
train/train_07s.jpg	train tracks		traffic_light	manual	True	traffic_light
sheep/sheep_07s.jpg	fence	fence			True	fence
chin/chin_07s.jpg	a chin and lips		mouth	manual	True	mouth
dice/dice_07s.jpg	table	table			True	table
coconut/coconut_07s.jpg	palms		leaf	manual	True	leaf
gondola/gondola_07s.jpg	man	man			True	man
elbow/elbow_07s.jpg	fingers	finger			True	finger
boy/boy_07s.jpg	boy	boy			True	boy
corn/corn_07s.jpg	hand	hand			True	hand
motorcycle/motorcycle_07s.jpg	parking lot		INVALID	manual	True	INVALID
sushi/sushi_07s.jpg	tray	tray			True	tray
chest2/chest2_07s.jpg	pillows	pillow			True	pillow
whale/whale_07s.jpg	water		INVALID	manual	True	INVALID
polaroid/polaroid_07s.jpg	photo		INVALID	manual	True	INVALID
microscope/microscope_07s.jpg	wall	wall			True	wall
coat_rack/coat_rack_07s.jpg	jacket	jacket			True	jacket
snake/snake_07s.jpg	grass	grass			True	grass
blind/blind_07s.jpg	window	window			True	window
computer_screen/computer_screen_07s.jpg	keyboard	keyboard			True	keyboard
basket/basket_07s.jpg	handle	handle			True	handle
sweatsuit/sweatsuit_07s.jpg	fence 	fence			True	fence
jam/jam_07s.jpg	mason jar		blackberry	manual	True	blackberry
pancake/pancake_07s.jpg	fruit	fruit			True	fruit
table/table_07s.jpg	floor		wood	manual	True	wood
dough/dough_07s.jpg	flour	flour			True	flour
strawberry/strawberry_07n.jpg	bowl	bowl			True	bowl
wallet/wallet_07s.jpg	money	money			True	money
ladder/ladder_07s.jpg	trees	tree			True	tree
spatula/spatula_07s.jpg	marble	marble			True	marble
flag/flag_07n.jpg	sky		cloud	manual	True	cloud
grasshopper/grasshopper_07s.jpg	leaf	leaf			True	leaf
beer/beer_07s.jpg	tap		INVALID	manual	True	INVALID
eggbeater/eggbeater_07s.jpg	silver		wood	manual	True	wood
chinchilla/chinchilla_07s.jpg	cage	cage			True	cage
lobster/lobster_07s.jpg	lobster	lobster			True	lobster
backpack/backpack_07s.jpg	brick	brick			True	brick
satellite_dish/satellite_dish_07s.jpg	stairs	stair			True	stair
subway/subway_07s.jpg	tracks		INVALID	manual	True	INVALID
antelope/antelope_07n.jpg	forest		weed	manual	True	weed
camel/camel_07s.jpg	grasses		grass	manual	True	grass
steak/steak_07s.jpg	plate	plate			True	plate
drawer/drawer_07s.jpg	dresser	dresser			True	dresser
whisk/whisk_07s.jpg	countertop		INVALID	manual	True	INVALID
stove1/stove1_07s.jpg	kitchen		refrigerator	manual	True	refrigerator
wolf/wolf_07s.jpg	rock	rock			True	rock
footrest/footrest_07s.jpg	boots	boot			True	boot
cupcake/cupcake_07s.jpg	dish cloth 		dishrag	manual	True	dishrag
treadmill/treadmill_07n.jpg	wall floor		wall	manual	True	wall
drum/drum_07s.jpg	drum	drum			True	drum
banner/banner_07s.jpg	stingray	stingray			True	stingray
burner/burner_07n.jpg	light		stove1	manual	True	stove1
vase/vase_07s.jpg	table	table			True	table
plum/plum_07n.jpg	leaves		leaf	manual	True	leaf
birdcage/birdcage_07s.jpg	blinds	blind			True	blind
pothole/pothole_07s.jpg	crumbled asphalt and smooth road		INVALID	manual	True	INVALID
wire/wire_07s.jpg	spool	spool			True	spool
lemon/lemon_07s.jpg	ertyu		INVALID	manual	True	INVALID
marshmallow/marshmallow_07s.jpg	ertfg		INVALID	manual	True	INVALID
bassinet/bassinet_07s.jpg	teddy bear	teddy_bear			True	teddy_bear
lantern/lantern_07s.jpg	wall	wall			True	wall
sloth/sloth_07n.jpg	tree	tree			True	tree
mistletoe/mistletoe_07s.jpg	leaves		stem	manual	True	stem
hedge/hedge_07s.jpg	trees	tree			True	tree
shovel/shovel_07n.jpg	dirt		gravel	manual	True	gravel
coin/coin_07s.jpg	quarters		INVALID	manual	True	INVALID
ferret/ferret_07s.jpg	fence	fence			True	fence
horse/horse_07s.jpg	grass	grass			True	grass
panda/panda_07s.jpg	bamboo	bamboo			True	bamboo
cherry/cherry_07n.jpg	leaves		leaf	manual	True	leaf
grenade/grenade_07s.jpg	hands	hand			True	hand
iguana/iguana_07s.jpg	hand	hand			True	hand
roof_rack/roof_rack_07s.jpg	car	car			True	car
airbag/airbag_07s.jpg	cover		steering_wheel	manual	True	steering_wheel
hippopotamus/hippopotamus_07s.jpg	water		wall	manual	True	wall
bell/bell_07s.jpg	rew		wood	manual	True	wood
retainer/retainer_07s.jpg	ne		INVALID	manual	True	INVALID
bag/bag_07s.jpg	plant	plant			True	plant
tattoo/tattoo_07s.jpg	arm	arm			True	arm
cabbage/cabbage_07s.jpg	other cabbage		INVALID	manual	True	INVALID
nest/nest_07s.jpg	egg	egg			True	egg
car/car_07s.jpg	bushes 		branch	manual	True	branch
shaving_cream/shaving_cream_07s.jpg	hands	hand			True	hand
dish/dish_07s.jpg	cups	cup			True	cup
honeycomb/honeycomb_07n.jpg	cells		INVALID	manual	True	INVALID
inhaler/inhaler_07s.jpg	person		face	manual	True	face
bear/bear_07s.jpg	water		rock	manual	True	rock
wire_cutters/wire_cutters_07s.jpg	pliers	pliers			True	pliers
bike/bike_07s.jpg	tree	tree			True	tree
binoculars/binoculars_07s.jpg	bench	bench			True	bench
spareribs/spareribs_07s.jpg	brush	brush			True	brush
quill/quill_07s.jpg	tepad		paper	manual	True	paper
breadbox/breadbox_07s.jpg	candle	candle			True	candle
napkin_ring/napkin_ring_07s.jpg	gold	gold			True	gold
garter/garter_07s.jpg	leg	leg			True	leg
ribbon/ribbon_07s.jpg	wrapping paper	wrapping_paper			True	wrapping_paper
mirror/mirror_07s.jpg	leaf	leaf			True	leaf
missile/missile_07s.jpg	clouds	cloud			True	cloud
bolt/bolt_07n.jpg	nut	nut			True	nut
potato/potato_07s.jpg	marble table		counter	manual	True	counter
punch1/punch1_07s.jpg	chairs	chair			True	chair
tent/tent_07n.jpg	truck	truck			True	truck
touchpad/touchpad_07s.jpg	laptop	laptop			True	laptop
lion/lion_07s.jpg	grass	grass			True	grass
bib/bib_07s.jpg	rope	rope			True	rope
airplane/airplane_07n.jpg	sky		INVALID	manual	True	INVALID
praying_mantis/praying_mantis_07s.jpg	twig	twig			True	twig
life_jacket/life_jacket_07s.jpg	sensor		wall	manual	True	wall
soda_fountain/soda_fountain_07s.jpg	levers		INVALID	manual	True	INVALID
snail/snail_07s.jpg	leaf	leaf			True	leaf
toast/toast_07s.jpg	toaster	toaster			True	toaster
computer/computer_07s.jpg	tower		computer_screen	manual	True	computer_screen
cat/cat_07s.jpg	bush	bush			True	bush
wrench/wrench_07s.jpg	ruler	ruler			True	ruler
suspenders/suspenders_07s.jpg	suspenders	suspenders			True	suspenders
space_shuttle/space_shuttle_07s.jpg	earth		INVALID	manual	True	INVALID
pan/pan_07s.jpg	wooden table		counter	manual	True	counter
bobsled/bobsled_07s.jpg	people		man	manual	True	man
earwig/earwig_07n.jpg	leaf	leaf			True	leaf
pizza/pizza_07s.jpg	spinach 	spinach			True	spinach
mushroom/mushroom_07n.jpg	moss	moss			True	moss
scanner/scanner_07s.jpg	scanner	scanner			True	scanner
corn/corn_02s.jpg	plant	plant			True	plant
ladder/ladder_02s.jpg	cliff		wall	manual	True	wall
cymbal/cymbal_02s.jpg	instruments		INVALID	manual	True	INVALID
snail/snail_02s.jpg	tree limb		branch	manual	True	branch
undershirt/undershirt_02s.jpg	man	man			True	man
blackberry/blackberry_02n.jpg	colander		strainer	manual	True	strainer
speaker/speaker_02s.jpg	deck 		wood	manual	True	wood
mosquito/mosquito_02s.jpg	skin	skin			True	skin
bed/bed_02s.jpg	wardrobe		rug	manual	True	rug
eggbeater/eggbeater_02s.jpg	old fashion 		wood	manual	True	wood
sewing_kit/sewing_kit_02s.jpg	box	box			True	box
shoe/shoe_02s.jpg	flip flops 		wood	manual	True	wood
butterfly/butterfly_02s.jpg	leaves		leaf	manual	True	leaf
crutch/crutch_02s.jpg	wall	wall			True	wall
penguin/penguin_02s.jpg	concrete		rock	manual	True	rock
subway/subway_02s.jpg	platform		INVALID	manual	True	INVALID
scanner/scanner_02s.jpg	table	table			True	table
football_helmet/football_helmet_02s.jpg	mouth guard		face_mask	manual	True	face_mask
flyswatter/flyswatter_02s.jpg	grass	grass			True	grass
net/net_02s.jpg	sky		INVALID	manual	True	INVALID
necklace/necklace_02s.jpg	vest	vest			True	vest
tiramisu/tiramisu_02s.jpg	plate	plate			True	plate
dashboard/dashboard_02s.jpg	speedometer	speedometer			True	speedometer
washboard/washboard_02s.jpg	door	door			True	door
closet/closet_02s.jpg	shirts	shirt			True	shirt
padlock/padlock_02n.jpg	lock	lock			True	lock
hula_hoop/hula_hoop_02s.jpg	grass	grass			True	grass
koala/koala_02s.jpg	tree branch		branch	manual	True	branch
panda/panda_02s.jpg	grasses		leaf	manual	True	leaf
whip/whip_02s.jpg	blue cloth		sheet	manual	True	sheet
game/game_02s.jpg	child and woman		woman	manual	True	woman
tiara/tiara_02s.jpg	jewels	jewel			True	jewel
easel/easel_02s.jpg	trash can	trashcan			True	trashcan
mosquito_net/mosquito_net_02s.jpg	bed	bed			True	bed
cage/cage_02s.jpg	wood deck		wood	manual	True	wood
toucan/toucan_02s.jpg	tree	tree			True	tree
omelet/omelet_02s.jpg	plate	plate			True	plate
lobster/lobster_02n.jpg	box	box			True	box
fish/fish_02s.jpg	betta fish		plant	manual	True	plant
kangaroo/kangaroo_02s.jpg	dirt		grass	manual	True	grass
backpack/backpack_02s.jpg	grass	grass			True	grass
strawberry/strawberry_02n.jpg	leaves		INVALID	manual	True	INVALID
fondue/fondue_02s.jpg	gravy	gravy			True	gravy
hand/hand_02s.jpg	table	table			True	table
coverall/coverall_02s.jpg	man	man			True	man
wine/wine_02s.jpg	grapes	grape			True	grape
napkin_ring/napkin_ring_02s.jpg	fittings		INVALID	manual	True	INVALID
suit/suit_02s.jpg	men		man	manual	True	man
paint/paint_02s.jpg	green paint		can	manual	True	can
shower/shower_02s.jpg	sink	sink			True	sink
bassinet/bassinet_02s.jpg	lamp	lamp			True	lamp
parsley/parsley_02n.jpg	pot	pot			True	pot
confetti/confetti_02s.jpg	building		poster	manual	True	poster
highlighter/highlighter_02s.jpg	paper ground dirt		paper	manual	True	paper
spatula/spatula_02s.jpg	floor		INVALID	manual	True	INVALID
warthog/warthog_02s.jpg	water		INVALID	manual	True	INVALID
lollipop/lollipop_02s.jpg	ribbon	ribbon			True	ribbon
footrest/footrest_02s.jpg	socks	sock			True	sock
seagull/seagull_02s.jpg	rock	rock			True	rock
guitar/guitar_02s.jpg	closet	closet			True	closet
stamp2/stamp2_02s.jpg	paper	paper			True	paper
pillow/pillow_02s.jpg	sofa		couch	manual	True	couch
ukulele/ukulele_02s.jpg	man	man			True	man
leek/leek_02s.jpg	basket	basket			True	basket
tuxedo/tuxedo_02s.jpg	stairs	stair			True	stair
pocket/pocket_02s.jpg	jeans	jeans			True	jeans
blueberry/blueberry_02s.jpg	bowl	bowl			True	bowl
giraffe/giraffe_02s.jpg	trees	tree			True	tree
caterpillar/caterpillar_02s.jpg	grass	grass			True	grass
flashbulb/flashbulb_02s.jpg	flash bar		INVALID	manual	True	INVALID
beer/beer_02s.jpg	mug	mug			True	mug
leggings/leggings_02s.jpg	person		hand	manual	True	hand
coleslaw/coleslaw_02n.jpg	spoon	spoon			True	spoon
lion/lion_02s.jpg	tree	tree			True	tree
mushroom/mushroom_02n.jpg	rock	rock			True	rock
scallion/scallion_02s.jpg	rubber bands	rubber_band			True	rubber_band
sim_card/sim_card_02s.jpg	pin	pin			True	pin
blimp/blimp_02n.jpg	people		man	manual	True	man
chicken_wire/chicken_wire_02s.jpg	frame	frame			True	frame
peach/peach_02n.jpg	leaves		leaf	manual	True	leaf
cat/cat_02s.jpg	wood floor		wood	manual	True	wood
wig/wig_02s.jpg	mannequin	mannequin			True	mannequin
sunroof/sunroof_02s.jpg	car	car			True	car
manatee/manatee_02s.jpg	water		INVALID	manual	True	INVALID
balloon/balloon_02s.jpg	candles	candle			True	candle
satellite_dish/satellite_dish_02s.jpg	sky		INVALID	manual	True	INVALID
dough/dough_02s.jpg	flour	flour			True	flour
muffin/muffin_02n.jpg	dish cloth		dishrag	manual	True	dishrag
whisk/whisk_02s.jpg	counter	counter			True	counter
blind/blind_02s.jpg	window	window			True	window
paper/paper_02s.jpg	hand	hand			True	hand
hood/hood_02s.jpg	man	man			True	man
toaster/toaster_02s.jpg	countertop		counter	manual	True	counter
couch/couch_02s.jpg	picture		rug	manual	True	rug
tumbleweed/tumbleweed_02n.jpg	grass	grass			True	grass
clarinet/clarinet_02n.jpg	boy	boy			True	boy
pothole/pothole_02s.jpg	road		INVALID	manual	True	INVALID
ferris_wheel/ferris_wheel_02s.jpg	wire	wire			True	wire
lemon/lemon_02s.jpg	lemon juice		INVALID	manual	True	INVALID
zebra/zebra_02s.jpg	grass	grass			True	grass
spinach/spinach_02s.jpg	bowl	bowl			True	bowl
tiger/tiger_02s.jpg	dirt		leaf	manual	True	leaf
canvas/canvas_02s.jpg	wall	wall			True	wall
apple/apple_02s.jpg	basket	basket			True	basket
nacho/nacho_02s.jpg	plate	plate			True	plate
anklet/anklet_02s.jpg	feet		foot	manual	True	foot
mast/mast_02s.jpg	ropes 	rope			True	rope
lingerie/lingerie_02s.jpg	shirt	shirt			True	shirt
calculator/calculator_02s.jpg	pen	pen			True	pen
hedge/hedge_02s.jpg	lawn		grass	manual	True	grass
ribbon/ribbon_02s.jpg	chair	chair			True	chair
locker/locker_02s.jpg	clothing		clothes	manual	True	clothes
birdhouse/birdhouse_02s.jpg	tree	tree			True	tree
t-shirt/t-shirt_02s.jpg	wood porch		wood	manual	True	wood
paintbrush/paintbrush_02s.jpg	bristles		INVALID	manual	True	INVALID
chocolate/chocolate_02s.jpg	squares		INVALID	manual	True	INVALID
mask/mask_02s.jpg	feather	feather			True	feather
scone/scone_02s.jpg	plate	plate			True	plate
television/television_02n.jpg	books	book			True	book
sloth/sloth_02s.jpg	vines		branch	manual	True	branch
chalkboard/chalkboard_02s.jpg	chalkboard	chalkboard			True	chalkboard
garbage/garbage_02s.jpg	sidewalk		tile	manual	True	tile
doll/doll_02s.jpg	dress	dress			True	dress
granola/granola_02s.jpg	bowl	bowl			True	bowl
jeans/jeans_02s.jpg	shoes	shoe			True	shoe
ship/ship_02s.jpg	ocean		INVALID	manual	True	INVALID
anchor/anchor_02s.jpg	water		railing	manual	True	railing
rifle/rifle_02n.jpg	sand	sand			True	sand
raft/raft_02s.jpg	bushes		bush	manual	True	bush
golf_cart/golf_cart_02s.jpg	building 		wall	manual	True	wall
octopus/octopus_02s.jpg	coral reefs		coral	manual	True	coral
ladle/ladle_02s.jpg	towel	towel			True	towel
pencil/pencil_02s.jpg	desk	desk			True	desk
computer_screen/computer_screen_02s.jpg	desk	desk			True	desk
bib/bib_02s.jpg	hanger	hanger			True	hanger
potato/potato_02n.jpg	sweet potato	sweet_potato			True	sweet_potato
tree/tree_02s.jpg	grass	grass			True	grass
marshmallow/marshmallow_02s.jpg	toothpicks	toothpick			True	toothpick
graffiti/graffiti_02s.jpg	wall	wall			True	wall
hippopotamus/hippopotamus_02s.jpg	rocks	rock			True	rock
duster/duster_02s.jpg	fingers	finger			True	finger
stapler/stapler_02s.jpg	wood table		box	manual	True	box
pickle/pickle_02s.jpg	green		INVALID	manual	True	INVALID
walrus/walrus_02n.jpg	sea gull	seagull			True	seagull
bucket/bucket_02n.jpg	sand	sand			True	sand
monkey/monkey_02s.jpg	seeds	seed			True	seed
streetlight/streetlight_02s.jpg	telephone wire		cable	manual	True	cable
spout/spout_02s.jpg	plant	plant			True	plant
melon/melon_02s.jpg	seeds	seed			True	seed
fern/fern_02n.jpg	ground cover		INVALID	manual	True	INVALID
applesauce/applesauce_02s.jpg	bowl	bowl			True	bowl
tomato/tomato_02s.jpg	hands	hand			True	hand
battery/battery_02s.jpg	table	table			True	table
porcupine/porcupine_02s.jpg	sprig of fruiting shrub		leaf	manual	True	leaf
prism/prism_02s.jpg	prism	prism			True	prism
cherry/cherry_02s.jpg	hand 	hand			True	hand
floss/floss_02s.jpg	hands	hand			True	hand
buggy/buggy_02s.jpg	road		bush	manual	True	bush
fire/fire_02s.jpg	firewood	firewood			True	firewood
ball/ball_02s.jpg	grass	grass			True	grass
thumbtack/thumbtack_02s.jpg	table	table			True	table
tattoo/tattoo_02s.jpg	arm	arm			True	arm
windowsill/windowsill_02s.jpg	window	window			True	window
pudding/pudding_02s.jpg	plastic container		cup	manual	True	cup
road_sign/road_sign_02s.jpg	dessert	dessert			True	dessert
extinguisher/extinguisher_02s.jpg	thing		plastic_film	manual	True	plastic_film
sheep/sheep_02s.jpg	grass	grass			True	grass
aluminum_foil/aluminum_foil_02s.jpg	tin foil box		box	manual	True	box
seesaw/seesaw_02s.jpg	playground		swing	manual	True	swing
filing_cabinet/filing_cabinet_02s.jpg	office		INVALID	manual	True	INVALID
noodle/noodle_02s.jpg	chopsticks	chopsticks			True	chopsticks
boot/boot_02s.jpg	jeans and legs		jeans	manual	True	jeans
emerald/emerald_02s.jpg	earring	earring			True	earring
lip_balm/lip_balm_02s.jpg	hands	hand			True	hand
stopwatch/stopwatch_02s.jpg	hand	hand			True	hand
dog/dog_02s.jpg	grass	grass			True	grass
bobsled/bobsled_02s.jpg	person		helmet	manual	True	helmet
steamroller/steamroller_02n.jpg	people		man	manual	True	man
pumpkin/pumpkin_02s.jpg	pumpkins	pumpkin			True	pumpkin
pancake/pancake_02n.jpg	stove top		stove1	manual	True	stove1
kazoo/kazoo_02s.jpg	flowers	flower			True	flower
altar/altar_02s.jpg	candles	candle			True	candle
camel/camel_02s.jpg	grass	grass			True	grass
typewriter/typewriter_02s.jpg	vintage tv		INVALID	manual	True	INVALID
coffee_pot/coffee_pot_02s.jpg	mirror	mirror			True	mirror
kimono/kimono_02s.jpg	flowers	flower			True	flower
tray/tray_02s.jpg	wall	wall			True	wall
smoke_alarm/smoke_alarm_02s.jpg	smoke		INVALID	manual	True	INVALID
mitten/mitten_02s.jpg	table	table			True	table
papaya/papaya_02s.jpg	table	table			True	table
sonogram/sonogram_02s.jpg	fetus		INVALID	manual	True	INVALID
rabbit/rabbit_02s.jpg	gross		grass	manual	True	grass
rat/rat_02s.jpg	stone		rock	manual	True	rock
nose/nose_02s.jpg	se		mouth	manual	True	mouth
boy/boy_02s.jpg	kid		INVALID	manual	True	INVALID
watch/watch_02s.jpg	4 oclock		strap	manual	True	strap
christmas_tree/christmas_tree_02s.jpg	buildings		traffic_light	manual	True	traffic_light
retainer/retainer_02s.jpg	metal		INVALID	manual	True	INVALID
soy_sauce/soy_sauce_02s.jpg	bowl	bowl			True	bowl
nail_polish/nail_polish_02s.jpg	towel	towel			True	towel
uniform/uniform_02s.jpg	metal		woman	manual	True	woman
toolbox/toolbox_02s.jpg	price tag		tag	manual	True	tag
lasagna/lasagna_02s.jpg	pan	pan			True	pan
guacamole/guacamole_02s.jpg	bowl	bowl			True	bowl
chest2/chest2_02s.jpg	stairs	stair			True	stair
trowel/trowel_02s.jpg	door lock		latch	manual	True	latch
antenna/antenna_02s.jpg	sky		cloud	manual	True	cloud
praying_mantis/praying_mantis_02s.jpg	hand	hand			True	hand
hotdog/hotdog_02s.jpg	mustard	mustard			True	mustard
suspenders/suspenders_02s.jpg	collared shirt		shirt	manual	True	shirt
dragonfly/dragonfly_02s.jpg	finger	finger			True	finger
earwig/earwig_02s.jpg	insights		wall	manual	True	wall
odometer/odometer_02s.jpg	speedometer	speedometer			True	speedometer
bee/bee_02s.jpg	flowers	flower			True	flower
pineapple/pineapple_02n.jpg	thorns	thorn			True	thorn
missile/missile_02s.jpg	soldiers		man	manual	True	man
stethoscope/stethoscope_02s.jpg	hand	hand			True	hand
trap/trap_02s.jpg	food		grass	manual	True	grass
cup/cup_02s.jpg	saucer	saucer			True	saucer
doormat/doormat_02s.jpg	floor		basket	manual	True	basket
snowplow/snowplow_02s.jpg	sw		snow	manual	True	snow
microphone/microphone_02n.jpg	stand		wall	manual	True	wall
match/match_02s.jpg	flame		fire	manual	True	fire
cardigan/cardigan_02s.jpg	mannequin	mannequin			True	mannequin
syrup/syrup_02s.jpg	spout	spout			True	spout
fireworks/fireworks_02s.jpg	ne		INVALID	manual	True	INVALID
eyedropper/eyedropper_02s.jpg	apple symbol		INVALID	manual	True	INVALID
chalice/chalice_02s.jpg	writing 		INVALID	manual	True	INVALID
boar/boar_02s.jpg	tree	tree			True	tree
car/car_02s.jpg	car	car			True	car
macadamia/macadamia_02s.jpg	scoop	scoop			True	scoop
milk/milk_02s.jpg	milk	milk			True	milk
desk/desk_02s.jpg	laptop	laptop			True	laptop
goalpost/goalpost_02s.jpg	stadium		scoreboard	manual	True	scoreboard
bowl/bowl_02s.jpg	table	table			True	table
starfish/starfish_02s.jpg	rocks	rock			True	rock
bandage/bandage_02s.jpg	wrappers		INVALID	manual	True	INVALID
bulldozer/bulldozer_02s.jpg	hills		tree	manual	True	tree
hourglass/hourglass_02s.jpg	rope 	rope			True	rope
plum/plum_02s.jpg	tree	tree			True	tree
thermostat/thermostat_02s.jpg	ne		INVALID	manual	True	INVALID
cane/cane_02s.jpg	door	door			True	door
face/face_02s.jpg	woman 	woman			True	woman
forklift/forklift_02s.jpg	tree	tree			True	tree
meat/meat_02s.jpg	burger 		pepper_mill	manual	True	pepper_mill
sickle/sickle_02s.jpg	wood	wood			True	wood
paperclip/paperclip_02s.jpg	bowl	bowl			True	bowl
chip/chip_02s.jpg	hand	hand			True	hand
toilet_paper/toilet_paper_02s.jpg	toilet paper holder		wall	manual	True	wall
brace/brace_02s.jpg	hand	hand			True	hand
bird/bird_02s.jpg	yellow background		branch	manual	True	branch
tablecloth/tablecloth_02s.jpg	table	table			True	table
dresser/dresser_02s.jpg	photo frames		frame	manual	True	frame
mascara/mascara_02s.jpg	box	box			True	box
mistletoe/mistletoe_02s.jpg	branches		stem	manual	True	stem
dish/dish_02s.jpg	cups	cup			True	cup
saddle/saddle_02s.jpg	horse	horse			True	horse
poster/poster_02s.jpg	potted plants		plant	manual	True	plant
helicopter/helicopter_02s.jpg	sky		INVALID	manual	True	INVALID
bison/bison_02s.jpg	trees	tree			True	tree
chili/chili_02s.jpg	bowl	bowl			True	bowl
water_fountain/water_fountain_02s.jpg	tile wall		tile	manual	True	tile
cake/cake_02s.jpg	strawberries		aluminum_foil	manual	True	aluminum_foil
acorn/acorn_02n.jpg	leaves 		leaf	manual	True	leaf
bagel/bagel_02n.jpg	wire rack		grate	manual	True	grate
cookie/cookie_02s.jpg	plate	plate			True	plate
piano/piano_02n.jpg	red bow 		INVALID	manual	True	INVALID
tab/tab_02s.jpg	blanket	blanket			True	blanket
gel/gel_02s.jpg	hand	hand			True	hand
bench/bench_02s.jpg	grounds		grass	manual	True	grass
pastry/pastry_02s.jpg	doily	doily			True	doily
oar/oar_02s.jpg	water		INVALID	manual	True	INVALID
robot/robot_02s.jpg	carpet		rug	manual	True	rug
wire_cutters/wire_cutters_02s.jpg	unsure		INVALID	manual	True	INVALID
carousel/carousel_02s.jpg	people		woman	manual	True	woman
radiator/radiator_02n.jpg	cardboard	cardboard			True	cardboard
leopard/leopard_02s.jpg	floor		branch	manual	True	branch
pogo_stick/pogo_stick_02s.jpg	man	man			True	man
squeegee/squeegee_02s.jpg	floor 		INVALID	manual	True	INVALID
cork/cork_02s.jpg	corks	cork			True	cork
sock/sock_02s.jpg	legs	leg			True	leg
crystal1/crystal1_02s.jpg	bowl	bowl			True	bowl
roll/roll_02s.jpg	rolls	roll			True	roll
birdcage/birdcage_02s.jpg	flowers	flower			True	flower
telescope/telescope_02s.jpg	concrete		stair	manual	True	stair
violin/violin_02s.jpg	viola		wall	manual	True	wall
drain/drain_02s.jpg	rocks	rock			True	rock
kite/kite_02s.jpg	sky		cloud	manual	True	cloud
ring/ring_02s.jpg	fingers	finger			True	finger
shaving_cream/shaving_cream_02s.jpg	brush	brush			True	brush
mouse1/mouse1_02s.jpg	feathers	feather			True	feather
rhinoceros/rhinoceros_02s.jpg	green grass		grass	manual	True	grass
cinnamon/cinnamon_02s.jpg	cinnamon sticks		wood	manual	True	wood
hammer/hammer_02s.jpg	table	table			True	table
submarine/submarine_02s.jpg	water		INVALID	manual	True	INVALID
wasp/wasp_02s.jpg	dirt		INVALID	manual	True	INVALID
elephant/elephant_02n.jpg	american flag		INVALID	manual	True	INVALID
chest1/chest1_02s.jpg	muscle		INVALID	manual	True	INVALID
donkey/donkey_02n.jpg	dirt		INVALID	manual	True	INVALID
possum/possum_02s.jpg	limb		branch	manual	True	branch
headlamp/headlamp_02s.jpg	light		man	manual	True	man
camera1/camera1_02s.jpg	hand	hand			True	hand
candelabra/candelabra_02s.jpg	candle	candle			True	candle
wheelbarrow/wheelbarrow_02s.jpg	dirt		grass	manual	True	grass
blazer/blazer_02s.jpg	mannequin	mannequin			True	mannequin
compass/compass_02s.jpg	map	map			True	map
goat/goat_02n.jpg	chair	chair			True	chair
croissant/croissant_02s.jpg	tray	tray			True	tray
coconut/coconut_02s.jpg	basket	basket			True	basket
pepper1/pepper1_02s.jpg	bowl	bowl			True	bowl
cheese/cheese_02s.jpg	dish	dish			True	dish
stiletto/stiletto_02s.jpg	heels		wall	manual	True	wall
syringe/syringe_02s.jpg	table	table			True	table
elbow/elbow_02s.jpg	circles 		tattoo	manual	True	tattoo
lock/lock_02s.jpg	screwdriver	screwdriver			True	screwdriver
taco/taco_02s.jpg	meat	meat			True	meat
firetruck/firetruck_02s.jpg	building		cloud	manual	True	cloud
wall/wall_02s.jpg	wire	wire			True	wire
pliers/pliers_02s.jpg	ruler	ruler			True	ruler
grapefruit/grapefruit_02s.jpg	cutting board	cutting_board			True	cutting_board
sweatsuit/sweatsuit_02s.jpg	pants 	pants			True	pants
aircraft_carrier/aircraft_carrier_02s.jpg	ocean		INVALID	manual	True	INVALID
peanut/peanut_02n.jpg	peanut shells		INVALID	manual	True	INVALID
scoreboard/scoreboard_02s.jpg	helmet	helmet			True	helmet
barnacle/barnacle_02s.jpg	rock	rock			True	rock
burrito/burrito_02s.jpg	foil		aluminum_foil	manual	True	aluminum_foil
